model,weight,auc,prob_threshold,TP,FP,FN,TN,n_positive,n_negative,recall,fn_rate,specificity,fp_rate,precision,tn_fp_ratio,large_threshold,n_train_large,n_test_large
GB,30,0.2619047619047619,0.8,0,4,16,80,16,84,0.0,1.0,0.9523809523809523,0.047619047619047616,0.0,20.0,0.1,48,16
GB,30,0.2619047619047619,0.8500000000000001,0,3,16,81,16,84,0.0,1.0,0.9642857142857143,0.03571428571428571,0.0,27.0,0.1,48,16
GB,30,0.2619047619047619,0.9000000000000001,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB,50,0.32663690476190477,0.05,3,32,13,52,16,84,0.1875,0.8125,0.6190476190476191,0.38095238095238093,0.08571428571428572,1.625,0.1,48,16
GB,50,0.32663690476190477,0.1,3,28,13,56,16,84,0.1875,0.8125,0.6666666666666666,0.3333333333333333,0.0967741935483871,2.0,0.1,48,16
GB,50,0.32663690476190477,0.15000000000000002,2,23,14,61,16,84,0.125,0.875,0.7261904761904762,0.27380952380952384,0.08,2.652173913043478,0.1,48,16
GB,50,0.32663690476190477,0.2,2,22,14,62,16,84,0.125,0.875,0.7380952380952381,0.2619047619047619,0.08333333333333333,2.8181818181818183,0.1,48,16
GB,50,0.32663690476190477,0.25,1,22,15,62,16,84,0.0625,0.9375,0.7380952380952381,0.2619047619047619,0.043478260869565216,2.8181818181818183,0.1,48,16
GB,50,0.32663690476190477,0.3,1,20,15,64,16,84,0.0625,0.9375,0.7619047619047619,0.23809523809523808,0.047619047619047616,3.2,0.1,48,16
GB,50,0.32663690476190477,0.35000000000000003,0,18,16,66,16,84,0.0,1.0,0.7857142857142857,0.21428571428571427,0.0,3.6666666666666665,0.1,48,16
GB,50,0.32663690476190477,0.4,0,17,16,67,16,84,0.0,1.0,0.7976190476190477,0.20238095238095238,0.0,3.9411764705882355,0.1,48,16
GB,50,0.32663690476190477,0.45,0,14,16,70,16,84,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,5.0,0.1,48,16
GB,50,0.32663690476190477,0.5,0,12,16,72,16,84,0.0,1.0,0.8571428571428571,0.14285714285714285,0.0,6.0,0.1,48,16
GB,50,0.32663690476190477,0.55,0,12,16,72,16,84,0.0,1.0,0.8571428571428571,0.14285714285714285,0.0,6.0,0.1,48,16
GB,50,0.32663690476190477,0.6000000000000001,0,10,16,74,16,84,0.0,1.0,0.8809523809523809,0.11904761904761904,0.0,7.4,0.1,48,16
GB,50,0.32663690476190477,0.6500000000000001,0,9,16,75,16,84,0.0,1.0,0.8928571428571429,0.10714285714285714,0.0,8.333333333333334,0.1,48,16
GB,50,0.32663690476190477,0.7000000000000001,0,8,16,76,16,84,0.0,1.0,0.9047619047619048,0.09523809523809523,0.0,9.5,0.1,48,16
GB,50,0.32663690476190477,0.7500000000000001,0,6,16,78,16,84,0.0,1.0,0.9285714285714286,0.07142857142857142,0.0,13.0,0.1,48,16
GB,50,0.32663690476190477,0.8,0,6,16,78,16,84,0.0,1.0,0.9285714285714286,0.07142857142857142,0.0,13.0,0.1,48,16
GB,50,0.32663690476190477,0.8500000000000001,0,3,16,81,16,84,0.0,1.0,0.9642857142857143,0.03571428571428571,0.0,27.0,0.1,48,16
GB,50,0.32663690476190477,0.9000000000000001,0,3,16,81,16,84,0.0,1.0,0.9642857142857143,0.03571428571428571,0.0,27.0,0.1,48,16
GB,balanced,0.39732142857142855,0.05,10,62,6,22,16,84,0.625,0.375,0.2619047619047619,0.7380952380952381,0.1388888888888889,0.3548387096774194,0.1,48,16
GB,balanced,0.39732142857142855,0.1,7,44,9,40,16,84,0.4375,0.5625,0.47619047619047616,0.5238095238095238,0.13725490196078433,0.9090909090909091,0.1,48,16
GB,balanced,0.39732142857142855,0.15000000000000002,4,32,12,52,16,84,0.25,0.75,0.6190476190476191,0.38095238095238093,0.1111111111111111,1.625,0.1,48,16
GB,balanced,0.39732142857142855,0.2,3,28,13,56,16,84,0.1875,0.8125,0.6666666666666666,0.3333333333333333,0.0967741935483871,2.0,0.1,48,16
GB,balanced,0.39732142857142855,0.25,2,25,14,59,16,84,0.125,0.875,0.7023809523809523,0.2976190476190476,0.07407407407407407,2.36,0.1,48,16
GB,balanced,0.39732142857142855,0.3,2,24,14,60,16,84,0.125,0.875,0.7142857142857143,0.2857142857142857,0.07692307692307693,2.5,0.1,48,16
GB,balanced,0.39732142857142855,0.35000000000000003,1,19,15,65,16,84,0.0625,0.9375,0.7738095238095238,0.2261904761904762,0.05,3.4210526315789473,0.1,48,16
GB,balanced,0.39732142857142855,0.4,1,16,15,68,16,84,0.0625,0.9375,0.8095238095238095,0.19047619047619047,0.058823529411764705,4.25,0.1,48,16
GB,balanced,0.39732142857142855,0.45,1,12,15,72,16,84,0.0625,0.9375,0.8571428571428571,0.14285714285714285,0.07692307692307693,6.0,0.1,48,16
GB,balanced,0.39732142857142855,0.5,1,9,15,75,16,84,0.0625,0.9375,0.8928571428571429,0.10714285714285714,0.1,8.333333333333334,0.1,48,16
GB,balanced,0.39732142857142855,0.55,1,6,15,78,16,84,0.0625,0.9375,0.9285714285714286,0.07142857142857142,0.14285714285714285,13.0,0.1,48,16
GB,balanced,0.39732142857142855,0.6000000000000001,1,3,15,81,16,84,0.0625,0.9375,0.9642857142857143,0.03571428571428571,0.25,27.0,0.1,48,16
GB,balanced,0.39732142857142855,0.6500000000000001,1,2,15,82,16,84,0.0625,0.9375,0.9761904761904762,0.023809523809523808,0.3333333333333333,41.0,0.1,48,16
GB,balanced,0.39732142857142855,0.7000000000000001,1,1,15,83,16,84,0.0625,0.9375,0.9880952380952381,0.011904761904761904,0.5,83.0,0.1,48,16
GB,balanced,0.39732142857142855,0.7500000000000001,1,1,15,83,16,84,0.0625,0.9375,0.9880952380952381,0.011904761904761904,0.5,83.0,0.1,48,16
GB,balanced,0.39732142857142855,0.8,1,1,15,83,16,84,0.0625,0.9375,0.9880952380952381,0.011904761904761904,0.5,83.0,0.1,48,16
GB,balanced,0.39732142857142855,0.8500000000000001,0,0,16,84,16,84,0.0,1.0,1.0,0.0,0.0,inf,0.1,48,16
GB,balanced,0.39732142857142855,0.9000000000000001,0,0,16,84,16,84,0.0,1.0,1.0,0.0,0.0,inf,0.1,48,16
GB_deep,1,0.625,0.05,10,36,6,48,16,84,0.625,0.375,0.5714285714285714,0.42857142857142855,0.21739130434782608,1.3333333333333333,0.1,48,16
GB_deep,1,0.625,0.1,8,25,8,59,16,84,0.5,0.5,0.7023809523809523,0.2976190476190476,0.24242424242424243,2.36,0.1,48,16
GB_deep,1,0.625,0.15000000000000002,7,15,9,69,16,84,0.4375,0.5625,0.8214285714285714,0.17857142857142858,0.3181818181818182,4.6,0.1,48,16
GB_deep,1,0.625,0.2,5,14,11,70,16,84,0.3125,0.6875,0.8333333333333334,0.16666666666666666,0.2631578947368421,5.0,0.1,48,16
GB_deep,1,0.625,0.25,5,11,11,73,16,84,0.3125,0.6875,0.8690476190476191,0.13095238095238096,0.3125,6.636363636363637,0.1,48,16
GB_deep,1,0.625,0.3,5,11,11,73,16,84,0.3125,0.6875,0.8690476190476191,0.13095238095238096,0.3125,6.636363636363637,0.1,48,16
GB_deep,1,0.625,0.35000000000000003,4,10,12,74,16,84,0.25,0.75,0.8809523809523809,0.11904761904761904,0.2857142857142857,7.4,0.1,48,16
GB_deep,1,0.625,0.4,4,9,12,75,16,84,0.25,0.75,0.8928571428571429,0.10714285714285714,0.3076923076923077,8.333333333333334,0.1,48,16
GB_deep,1,0.625,0.45,3,7,13,77,16,84,0.1875,0.8125,0.9166666666666666,0.08333333333333333,0.3,11.0,0.1,48,16
GB_deep,1,0.625,0.5,2,6,14,78,16,84,0.125,0.875,0.9285714285714286,0.07142857142857142,0.25,13.0,0.1,48,16
GB_deep,1,0.625,0.55,2,4,14,80,16,84,0.125,0.875,0.9523809523809523,0.047619047619047616,0.3333333333333333,20.0,0.1,48,16
GB_deep,1,0.625,0.6000000000000001,2,4,14,80,16,84,0.125,0.875,0.9523809523809523,0.047619047619047616,0.3333333333333333,20.0,0.1,48,16
GB_deep,1,0.625,0.6500000000000001,0,3,16,81,16,84,0.0,1.0,0.9642857142857143,0.03571428571428571,0.0,27.0,0.1,48,16
GB_deep,1,0.625,0.7000000000000001,0,2,16,82,16,84,0.0,1.0,0.9761904761904762,0.023809523809523808,0.0,41.0,0.1,48,16
GB_deep,1,0.625,0.7500000000000001,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,1,0.625,0.8,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,1,0.625,0.8500000000000001,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,1,0.625,0.9000000000000001,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,2,0.6287202380952381,0.05,10,35,6,49,16,84,0.625,0.375,0.5833333333333334,0.4166666666666667,0.2222222222222222,1.4,0.1,48,16
GB_deep,2,0.6287202380952381,0.1,9,24,7,60,16,84,0.5625,0.4375,0.7142857142857143,0.2857142857142857,0.2727272727272727,2.5,0.1,48,16
GB_deep,2,0.6287202380952381,0.15000000000000002,8,18,8,66,16,84,0.5,0.5,0.7857142857142857,0.21428571428571427,0.3076923076923077,3.6666666666666665,0.1,48,16
GB_deep,2,0.6287202380952381,0.2,5,14,11,70,16,84,0.3125,0.6875,0.8333333333333334,0.16666666666666666,0.2631578947368421,5.0,0.1,48,16
GB_deep,2,0.6287202380952381,0.25,5,12,11,72,16,84,0.3125,0.6875,0.8571428571428571,0.14285714285714285,0.29411764705882354,6.0,0.1,48,16
GB_deep,2,0.6287202380952381,0.3,4,11,12,73,16,84,0.25,0.75,0.8690476190476191,0.13095238095238096,0.26666666666666666,6.636363636363637,0.1,48,16
GB_deep,2,0.6287202380952381,0.35000000000000003,4,8,12,76,16,84,0.25,0.75,0.9047619047619048,0.09523809523809523,0.3333333333333333,9.5,0.1,48,16
GB_deep,2,0.6287202380952381,0.4,3,5,13,79,16,84,0.1875,0.8125,0.9404761904761905,0.05952380952380952,0.375,15.8,0.1,48,16
GB_deep,2,0.6287202380952381,0.45,3,4,13,80,16,84,0.1875,0.8125,0.9523809523809523,0.047619047619047616,0.42857142857142855,20.0,0.1,48,16
GB_deep,2,0.6287202380952381,0.5,3,4,13,80,16,84,0.1875,0.8125,0.9523809523809523,0.047619047619047616,0.42857142857142855,20.0,0.1,48,16
GB_deep,2,0.6287202380952381,0.55,2,4,14,80,16,84,0.125,0.875,0.9523809523809523,0.047619047619047616,0.3333333333333333,20.0,0.1,48,16
GB_deep,2,0.6287202380952381,0.6000000000000001,2,4,14,80,16,84,0.125,0.875,0.9523809523809523,0.047619047619047616,0.3333333333333333,20.0,0.1,48,16
GB_deep,2,0.6287202380952381,0.6500000000000001,2,3,14,81,16,84,0.125,0.875,0.9642857142857143,0.03571428571428571,0.4,27.0,0.1,48,16
GB_deep,2,0.6287202380952381,0.7000000000000001,1,3,15,81,16,84,0.0625,0.9375,0.9642857142857143,0.03571428571428571,0.25,27.0,0.1,48,16
GB_deep,2,0.6287202380952381,0.7500000000000001,0,3,16,81,16,84,0.0,1.0,0.9642857142857143,0.03571428571428571,0.0,27.0,0.1,48,16
GB_deep,2,0.6287202380952381,0.8,0,2,16,82,16,84,0.0,1.0,0.9761904761904762,0.023809523809523808,0.0,41.0,0.1,48,16
GB_deep,2,0.6287202380952381,0.8500000000000001,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,2,0.6287202380952381,0.9000000000000001,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,3,0.6197916666666667,0.05,8,31,8,53,16,84,0.5,0.5,0.6309523809523809,0.36904761904761907,0.20512820512820512,1.7096774193548387,0.1,48,16
GB_deep,3,0.6197916666666667,0.1,6,16,10,68,16,84,0.375,0.625,0.8095238095238095,0.19047619047619047,0.2727272727272727,4.25,0.1,48,16
GB_deep,3,0.6197916666666667,0.15000000000000002,5,12,11,72,16,84,0.3125,0.6875,0.8571428571428571,0.14285714285714285,0.29411764705882354,6.0,0.1,48,16
GB_deep,3,0.6197916666666667,0.2,4,9,12,75,16,84,0.25,0.75,0.8928571428571429,0.10714285714285714,0.3076923076923077,8.333333333333334,0.1,48,16
GB_deep,3,0.6197916666666667,0.25,3,7,13,77,16,84,0.1875,0.8125,0.9166666666666666,0.08333333333333333,0.3,11.0,0.1,48,16
GB_deep,3,0.6197916666666667,0.3,3,5,13,79,16,84,0.1875,0.8125,0.9404761904761905,0.05952380952380952,0.375,15.8,0.1,48,16
GB_deep,3,0.6197916666666667,0.35000000000000003,2,4,14,80,16,84,0.125,0.875,0.9523809523809523,0.047619047619047616,0.3333333333333333,20.0,0.1,48,16
GB_deep,3,0.6197916666666667,0.4,2,4,14,80,16,84,0.125,0.875,0.9523809523809523,0.047619047619047616,0.3333333333333333,20.0,0.1,48,16
GB_deep,3,0.6197916666666667,0.45,1,4,15,80,16,84,0.0625,0.9375,0.9523809523809523,0.047619047619047616,0.2,20.0,0.1,48,16
GB_deep,3,0.6197916666666667,0.5,1,4,15,80,16,84,0.0625,0.9375,0.9523809523809523,0.047619047619047616,0.2,20.0,0.1,48,16
GB_deep,3,0.6197916666666667,0.55,0,3,16,81,16,84,0.0,1.0,0.9642857142857143,0.03571428571428571,0.0,27.0,0.1,48,16
GB_deep,3,0.6197916666666667,0.6000000000000001,0,3,16,81,16,84,0.0,1.0,0.9642857142857143,0.03571428571428571,0.0,27.0,0.1,48,16
GB_deep,3,0.6197916666666667,0.6500000000000001,0,2,16,82,16,84,0.0,1.0,0.9761904761904762,0.023809523809523808,0.0,41.0,0.1,48,16
GB_deep,3,0.6197916666666667,0.7000000000000001,0,2,16,82,16,84,0.0,1.0,0.9761904761904762,0.023809523809523808,0.0,41.0,0.1,48,16
GB_deep,3,0.6197916666666667,0.7500000000000001,0,2,16,82,16,84,0.0,1.0,0.9761904761904762,0.023809523809523808,0.0,41.0,0.1,48,16
GB_deep,3,0.6197916666666667,0.8,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,3,0.6197916666666667,0.8500000000000001,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,3,0.6197916666666667,0.9000000000000001,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,5,0.5684523809523809,0.05,8,32,8,52,16,84,0.5,0.5,0.6190476190476191,0.38095238095238093,0.2,1.625,0.1,48,16
GB_deep,5,0.5684523809523809,0.1,4,21,12,63,16,84,0.25,0.75,0.75,0.25,0.16,3.0,0.1,48,16
GB_deep,5,0.5684523809523809,0.15000000000000002,4,13,12,71,16,84,0.25,0.75,0.8452380952380952,0.15476190476190477,0.23529411764705882,5.461538461538462,0.1,48,16
GB_deep,5,0.5684523809523809,0.2,2,11,14,73,16,84,0.125,0.875,0.8690476190476191,0.13095238095238096,0.15384615384615385,6.636363636363637,0.1,48,16
GB_deep,5,0.5684523809523809,0.25,2,11,14,73,16,84,0.125,0.875,0.8690476190476191,0.13095238095238096,0.15384615384615385,6.636363636363637,0.1,48,16
GB_deep,5,0.5684523809523809,0.3,1,9,15,75,16,84,0.0625,0.9375,0.8928571428571429,0.10714285714285714,0.1,8.333333333333334,0.1,48,16
GB_deep,5,0.5684523809523809,0.35000000000000003,1,8,15,76,16,84,0.0625,0.9375,0.9047619047619048,0.09523809523809523,0.1111111111111111,9.5,0.1,48,16
GB_deep,5,0.5684523809523809,0.4,1,6,15,78,16,84,0.0625,0.9375,0.9285714285714286,0.07142857142857142,0.14285714285714285,13.0,0.1,48,16
GB_deep,5,0.5684523809523809,0.45,1,6,15,78,16,84,0.0625,0.9375,0.9285714285714286,0.07142857142857142,0.14285714285714285,13.0,0.1,48,16
GB_deep,5,0.5684523809523809,0.5,1,4,15,80,16,84,0.0625,0.9375,0.9523809523809523,0.047619047619047616,0.2,20.0,0.1,48,16
GB_deep,5,0.5684523809523809,0.55,1,3,15,81,16,84,0.0625,0.9375,0.9642857142857143,0.03571428571428571,0.25,27.0,0.1,48,16
GB_deep,5,0.5684523809523809,0.6000000000000001,1,3,15,81,16,84,0.0625,0.9375,0.9642857142857143,0.03571428571428571,0.25,27.0,0.1,48,16
GB_deep,5,0.5684523809523809,0.6500000000000001,1,3,15,81,16,84,0.0625,0.9375,0.9642857142857143,0.03571428571428571,0.25,27.0,0.1,48,16
GB_deep,5,0.5684523809523809,0.7000000000000001,0,3,16,81,16,84,0.0,1.0,0.9642857142857143,0.03571428571428571,0.0,27.0,0.1,48,16
GB_deep,5,0.5684523809523809,0.7500000000000001,0,3,16,81,16,84,0.0,1.0,0.9642857142857143,0.03571428571428571,0.0,27.0,0.1,48,16
GB_deep,5,0.5684523809523809,0.8,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,5,0.5684523809523809,0.8500000000000001,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,5,0.5684523809523809,0.9000000000000001,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,8,0.5379464285714286,0.05,8,32,8,52,16,84,0.5,0.5,0.6190476190476191,0.38095238095238093,0.2,1.625,0.1,48,16
GB_deep,8,0.5379464285714286,0.1,5,26,11,58,16,84,0.3125,0.6875,0.6904761904761905,0.30952380952380953,0.16129032258064516,2.230769230769231,0.1,48,16
GB_deep,8,0.5379464285714286,0.15000000000000002,5,23,11,61,16,84,0.3125,0.6875,0.7261904761904762,0.27380952380952384,0.17857142857142858,2.652173913043478,0.1,48,16
GB_deep,8,0.5379464285714286,0.2,3,20,13,64,16,84,0.1875,0.8125,0.7619047619047619,0.23809523809523808,0.13043478260869565,3.2,0.1,48,16
GB_deep,8,0.5379464285714286,0.25,2,18,14,66,16,84,0.125,0.875,0.7857142857142857,0.21428571428571427,0.1,3.6666666666666665,0.1,48,16
GB_deep,8,0.5379464285714286,0.3,2,17,14,67,16,84,0.125,0.875,0.7976190476190477,0.20238095238095238,0.10526315789473684,3.9411764705882355,0.1,48,16
GB_deep,8,0.5379464285714286,0.35000000000000003,2,14,14,70,16,84,0.125,0.875,0.8333333333333334,0.16666666666666666,0.125,5.0,0.1,48,16
GB_deep,8,0.5379464285714286,0.4,1,13,15,71,16,84,0.0625,0.9375,0.8452380952380952,0.15476190476190477,0.07142857142857142,5.461538461538462,0.1,48,16
GB_deep,8,0.5379464285714286,0.45,1,11,15,73,16,84,0.0625,0.9375,0.8690476190476191,0.13095238095238096,0.08333333333333333,6.636363636363637,0.1,48,16
GB_deep,8,0.5379464285714286,0.5,1,9,15,75,16,84,0.0625,0.9375,0.8928571428571429,0.10714285714285714,0.1,8.333333333333334,0.1,48,16
GB_deep,8,0.5379464285714286,0.55,1,7,15,77,16,84,0.0625,0.9375,0.9166666666666666,0.08333333333333333,0.125,11.0,0.1,48,16
GB_deep,8,0.5379464285714286,0.6000000000000001,0,7,16,77,16,84,0.0,1.0,0.9166666666666666,0.08333333333333333,0.0,11.0,0.1,48,16
GB_deep,8,0.5379464285714286,0.6500000000000001,0,5,16,79,16,84,0.0,1.0,0.9404761904761905,0.05952380952380952,0.0,15.8,0.1,48,16
GB_deep,8,0.5379464285714286,0.7000000000000001,0,4,16,80,16,84,0.0,1.0,0.9523809523809523,0.047619047619047616,0.0,20.0,0.1,48,16
GB_deep,8,0.5379464285714286,0.7500000000000001,0,4,16,80,16,84,0.0,1.0,0.9523809523809523,0.047619047619047616,0.0,20.0,0.1,48,16
GB_deep,8,0.5379464285714286,0.8,0,3,16,81,16,84,0.0,1.0,0.9642857142857143,0.03571428571428571,0.0,27.0,0.1,48,16
GB_deep,8,0.5379464285714286,0.8500000000000001,0,2,16,82,16,84,0.0,1.0,0.9761904761904762,0.023809523809523808,0.0,41.0,0.1,48,16
GB_deep,8,0.5379464285714286,0.9000000000000001,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,10,0.5111607142857143,0.05,7,34,9,50,16,84,0.4375,0.5625,0.5952380952380952,0.40476190476190477,0.17073170731707318,1.4705882352941178,0.1,48,16
GB_deep,10,0.5111607142857143,0.1,6,28,10,56,16,84,0.375,0.625,0.6666666666666666,0.3333333333333333,0.17647058823529413,2.0,0.1,48,16
GB_deep,10,0.5111607142857143,0.15000000000000002,4,23,12,61,16,84,0.25,0.75,0.7261904761904762,0.27380952380952384,0.14814814814814814,2.652173913043478,0.1,48,16
GB_deep,10,0.5111607142857143,0.2,3,20,13,64,16,84,0.1875,0.8125,0.7619047619047619,0.23809523809523808,0.13043478260869565,3.2,0.1,48,16
GB_deep,10,0.5111607142857143,0.25,2,16,14,68,16,84,0.125,0.875,0.8095238095238095,0.19047619047619047,0.1111111111111111,4.25,0.1,48,16
GB_deep,10,0.5111607142857143,0.3,2,13,14,71,16,84,0.125,0.875,0.8452380952380952,0.15476190476190477,0.13333333333333333,5.461538461538462,0.1,48,16
GB_deep,10,0.5111607142857143,0.35000000000000003,2,12,14,72,16,84,0.125,0.875,0.8571428571428571,0.14285714285714285,0.14285714285714285,6.0,0.1,48,16
GB_deep,10,0.5111607142857143,0.4,2,11,14,73,16,84,0.125,0.875,0.8690476190476191,0.13095238095238096,0.15384615384615385,6.636363636363637,0.1,48,16
GB_deep,10,0.5111607142857143,0.45,2,10,14,74,16,84,0.125,0.875,0.8809523809523809,0.11904761904761904,0.16666666666666666,7.4,0.1,48,16
GB_deep,10,0.5111607142857143,0.5,2,7,14,77,16,84,0.125,0.875,0.9166666666666666,0.08333333333333333,0.2222222222222222,11.0,0.1,48,16
GB_deep,10,0.5111607142857143,0.55,2,6,14,78,16,84,0.125,0.875,0.9285714285714286,0.07142857142857142,0.25,13.0,0.1,48,16
GB_deep,10,0.5111607142857143,0.6000000000000001,1,6,15,78,16,84,0.0625,0.9375,0.9285714285714286,0.07142857142857142,0.14285714285714285,13.0,0.1,48,16
GB_deep,10,0.5111607142857143,0.6500000000000001,0,6,16,78,16,84,0.0,1.0,0.9285714285714286,0.07142857142857142,0.0,13.0,0.1,48,16
GB_deep,10,0.5111607142857143,0.7000000000000001,0,6,16,78,16,84,0.0,1.0,0.9285714285714286,0.07142857142857142,0.0,13.0,0.1,48,16
GB_deep,10,0.5111607142857143,0.7500000000000001,0,5,16,79,16,84,0.0,1.0,0.9404761904761905,0.05952380952380952,0.0,15.8,0.1,48,16
GB_deep,10,0.5111607142857143,0.8,0,4,16,80,16,84,0.0,1.0,0.9523809523809523,0.047619047619047616,0.0,20.0,0.1,48,16
GB_deep,10,0.5111607142857143,0.8500000000000001,0,3,16,81,16,84,0.0,1.0,0.9642857142857143,0.03571428571428571,0.0,27.0,0.1,48,16
GB_deep,10,0.5111607142857143,0.9000000000000001,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,15,0.47693452380952384,0.05,5,35,11,49,16,84,0.3125,0.6875,0.5833333333333334,0.4166666666666667,0.125,1.4,0.1,48,16
GB_deep,15,0.47693452380952384,0.1,4,23,12,61,16,84,0.25,0.75,0.7261904761904762,0.27380952380952384,0.14814814814814814,2.652173913043478,0.1,48,16
GB_deep,15,0.47693452380952384,0.15000000000000002,4,20,12,64,16,84,0.25,0.75,0.7619047619047619,0.23809523809523808,0.16666666666666666,3.2,0.1,48,16
GB_deep,15,0.47693452380952384,0.2,3,19,13,65,16,84,0.1875,0.8125,0.7738095238095238,0.2261904761904762,0.13636363636363635,3.4210526315789473,0.1,48,16
GB_deep,15,0.47693452380952384,0.25,3,17,13,67,16,84,0.1875,0.8125,0.7976190476190477,0.20238095238095238,0.15,3.9411764705882355,0.1,48,16
GB_deep,15,0.47693452380952384,0.3,3,16,13,68,16,84,0.1875,0.8125,0.8095238095238095,0.19047619047619047,0.15789473684210525,4.25,0.1,48,16
GB_deep,15,0.47693452380952384,0.35000000000000003,2,15,14,69,16,84,0.125,0.875,0.8214285714285714,0.17857142857142858,0.11764705882352941,4.6,0.1,48,16
GB_deep,15,0.47693452380952384,0.4,2,15,14,69,16,84,0.125,0.875,0.8214285714285714,0.17857142857142858,0.11764705882352941,4.6,0.1,48,16
GB_deep,15,0.47693452380952384,0.45,2,13,14,71,16,84,0.125,0.875,0.8452380952380952,0.15476190476190477,0.13333333333333333,5.461538461538462,0.1,48,16
GB_deep,15,0.47693452380952384,0.5,1,12,15,72,16,84,0.0625,0.9375,0.8571428571428571,0.14285714285714285,0.07692307692307693,6.0,0.1,48,16
GB_deep,15,0.47693452380952384,0.55,1,8,15,76,16,84,0.0625,0.9375,0.9047619047619048,0.09523809523809523,0.1111111111111111,9.5,0.1,48,16
GB_deep,15,0.47693452380952384,0.6000000000000001,1,8,15,76,16,84,0.0625,0.9375,0.9047619047619048,0.09523809523809523,0.1111111111111111,9.5,0.1,48,16
GB_deep,15,0.47693452380952384,0.6500000000000001,1,8,15,76,16,84,0.0625,0.9375,0.9047619047619048,0.09523809523809523,0.1111111111111111,9.5,0.1,48,16
GB_deep,15,0.47693452380952384,0.7000000000000001,1,8,15,76,16,84,0.0625,0.9375,0.9047619047619048,0.09523809523809523,0.1111111111111111,9.5,0.1,48,16
GB_deep,15,0.47693452380952384,0.7500000000000001,1,6,15,78,16,84,0.0625,0.9375,0.9285714285714286,0.07142857142857142,0.14285714285714285,13.0,0.1,48,16
GB_deep,15,0.47693452380952384,0.8,0,5,16,79,16,84,0.0,1.0,0.9404761904761905,0.05952380952380952,0.0,15.8,0.1,48,16
GB_deep,15,0.47693452380952384,0.8500000000000001,0,3,16,81,16,84,0.0,1.0,0.9642857142857143,0.03571428571428571,0.0,27.0,0.1,48,16
GB_deep,15,0.47693452380952384,0.9000000000000001,0,1,16,83,16,84,0.0,1.0,0.9880952380952381,0.011904761904761904,0.0,83.0,0.1,48,16
GB_deep,20,0.40997023809523814,0.05,4,30,12,54,16,84,0.25,0.75,0.6428571428571429,0.35714285714285715,0.11764705882352941,1.8,0.1,48,16
GB_deep,20,0.40997023809523814,0.1,2,27,14,57,16,84,0.125,0.875,0.6785714285714286,0.32142857142857145,0.06896551724137931,2.111111111111111,0.1,48,16
GB_deep,20,0.40997023809523814,0.15000000000000002,1,22,15,62,16,84,0.0625,0.9375,0.7380952380952381,0.2619047619047619,0.043478260869565216,2.8181818181818183,0.1,48,16
GB_deep,20,0.40997023809523814,0.2,1,20,15,64,16,84,0.0625,0.9375,0.7619047619047619,0.23809523809523808,0.047619047619047616,3.2,0.1,48,16
GB_deep,20,0.40997023809523814,0.25,1,18,15,66,16,84,0.0625,0.9375,0.7857142857142857,0.21428571428571427,0.05263157894736842,3.6666666666666665,0.1,48,16
GB_deep,20,0.40997023809523814,0.3,1,16,15,68,16,84,0.0625,0.9375,0.8095238095238095,0.19047619047619047,0.058823529411764705,4.25,0.1,48,16
GB_deep,20,0.40997023809523814,0.35000000000000003,1,15,15,69,16,84,0.0625,0.9375,0.8214285714285714,0.17857142857142858,0.0625,4.6,0.1,48,16
GB_deep,20,0.40997023809523814,0.4,1,12,15,72,16,84,0.0625,0.9375,0.8571428571428571,0.14285714285714285,0.07692307692307693,6.0,0.1,48,16
