model,weight,auc,prob_threshold,TP,FP,FN,TN,n_positive,n_negative,recall,fn_rate,specificity,fp_rate,precision,tn_fp_ratio,large_threshold,n_train_large,n_test_large
LogReg,15,0.6917450365726228,0.45,22,59,7,40,29,99,0.7586206896551724,0.2413793103448276,0.40404040404040403,0.5959595959595959,0.2716049382716049,0.6779661016949152,1.5,40,29
LogReg,15,0.6917450365726228,0.5,20,51,9,48,29,99,0.6896551724137931,0.3103448275862069,0.48484848484848486,0.5151515151515151,0.28169014084507044,0.9411764705882353,1.5,40,29
LogReg,15,0.6917450365726228,0.55,18,37,11,62,29,99,0.6206896551724138,0.3793103448275862,0.6262626262626263,0.37373737373737376,0.32727272727272727,1.6756756756756757,1.5,40,29
LogReg,15,0.6917450365726228,0.6000000000000001,18,31,11,68,29,99,0.6206896551724138,0.3793103448275862,0.6868686868686869,0.31313131313131315,0.3673469387755102,2.193548387096774,1.5,40,29
LogReg,15,0.6917450365726228,0.6500000000000001,15,28,14,71,29,99,0.5172413793103449,0.4827586206896552,0.7171717171717171,0.2828282828282828,0.3488372093023256,2.5357142857142856,1.5,40,29
LogReg,15,0.6917450365726228,0.7000000000000001,15,19,14,80,29,99,0.5172413793103449,0.4827586206896552,0.8080808080808081,0.1919191919191919,0.4411764705882353,4.2105263157894735,1.5,40,29
LogReg,15,0.6917450365726228,0.7500000000000001,15,14,14,85,29,99,0.5172413793103449,0.4827586206896552,0.8585858585858586,0.1414141414141414,0.5172413793103449,6.071428571428571,1.5,40,29
LogReg,15,0.6917450365726228,0.8,11,13,18,86,29,99,0.3793103448275862,0.6206896551724138,0.8686868686868687,0.13131313131313133,0.4583333333333333,6.615384615384615,1.5,40,29
LogReg,15,0.6917450365726228,0.8500000000000001,9,6,20,93,29,99,0.3103448275862069,0.6896551724137931,0.9393939393939394,0.06060606060606061,0.6,15.5,1.5,40,29
LogReg,15,0.6917450365726228,0.9000000000000001,5,4,24,95,29,99,0.1724137931034483,0.8275862068965517,0.9595959595959596,0.04040404040404041,0.5555555555555556,23.75,1.5,40,29
LogReg,20,0.6861720654824103,0.05,28,99,1,0,29,99,0.9655172413793104,0.034482758620689655,0.0,1.0,0.2204724409448819,0.0,1.5,40,29
LogReg,20,0.6861720654824103,0.1,28,99,1,0,29,99,0.9655172413793104,0.034482758620689655,0.0,1.0,0.2204724409448819,0.0,1.5,40,29
LogReg,20,0.6861720654824103,0.15000000000000002,28,97,1,2,29,99,0.9655172413793104,0.034482758620689655,0.020202020202020204,0.9797979797979798,0.224,0.020618556701030927,1.5,40,29
LogReg,20,0.6861720654824103,0.2,28,94,1,5,29,99,0.9655172413793104,0.034482758620689655,0.050505050505050504,0.9494949494949495,0.22950819672131148,0.05319148936170213,1.5,40,29
LogReg,20,0.6861720654824103,0.25,28,90,1,9,29,99,0.9655172413793104,0.034482758620689655,0.09090909090909091,0.9090909090909091,0.23728813559322035,0.1,1.5,40,29
LogReg,20,0.6861720654824103,0.3,28,86,1,13,29,99,0.9655172413793104,0.034482758620689655,0.13131313131313133,0.8686868686868687,0.24561403508771928,0.1511627906976744,1.5,40,29
LogReg,20,0.6861720654824103,0.35000000000000003,28,83,1,16,29,99,0.9655172413793104,0.034482758620689655,0.16161616161616163,0.8383838383838383,0.25225225225225223,0.1927710843373494,1.5,40,29
LogReg,20,0.6861720654824103,0.4,28,78,1,21,29,99,0.9655172413793104,0.034482758620689655,0.21212121212121213,0.7878787878787878,0.2641509433962264,0.2692307692307692,1.5,40,29
LogReg,20,0.6861720654824103,0.45,26,73,3,26,29,99,0.896551724137931,0.10344827586206896,0.26262626262626265,0.7373737373737373,0.26262626262626265,0.3561643835616438,1.5,40,29
LogReg,20,0.6861720654824103,0.5,22,60,7,39,29,99,0.7586206896551724,0.2413793103448276,0.3939393939393939,0.6060606060606061,0.2682926829268293,0.65,1.5,40,29
LogReg,20,0.6861720654824103,0.55,20,52,9,47,29,99,0.6896551724137931,0.3103448275862069,0.47474747474747475,0.5252525252525253,0.2777777777777778,0.9038461538461539,1.5,40,29
LogReg,20,0.6861720654824103,0.6000000000000001,18,39,11,60,29,99,0.6206896551724138,0.3793103448275862,0.6060606060606061,0.3939393939393939,0.3157894736842105,1.5384615384615385,1.5,40,29
LogReg,20,0.6861720654824103,0.6500000000000001,18,34,11,65,29,99,0.6206896551724138,0.3793103448275862,0.6565656565656566,0.3434343434343434,0.34615384615384615,1.911764705882353,1.5,40,29
LogReg,20,0.6861720654824103,0.7000000000000001,16,28,13,71,29,99,0.5517241379310345,0.4482758620689655,0.7171717171717171,0.2828282828282828,0.36363636363636365,2.5357142857142856,1.5,40,29
LogReg,20,0.6861720654824103,0.7500000000000001,15,20,14,79,29,99,0.5172413793103449,0.4827586206896552,0.797979797979798,0.20202020202020202,0.42857142857142855,3.95,1.5,40,29
LogReg,20,0.6861720654824103,0.8,15,14,14,85,29,99,0.5172413793103449,0.4827586206896552,0.8585858585858586,0.1414141414141414,0.5172413793103449,6.071428571428571,1.5,40,29
LogReg,20,0.6861720654824103,0.8500000000000001,11,14,18,85,29,99,0.3793103448275862,0.6206896551724138,0.8585858585858586,0.1414141414141414,0.44,6.071428571428571,1.5,40,29
LogReg,20,0.6861720654824103,0.9000000000000001,9,6,20,93,29,99,0.3103448275862069,0.6896551724137931,0.9393939393939394,0.06060606060606061,0.6,15.5,1.5,40,29
LogReg,30,0.6760710553814002,0.05,28,99,1,0,29,99,0.9655172413793104,0.034482758620689655,0.0,1.0,0.2204724409448819,0.0,1.5,40,29
LogReg,30,0.6760710553814002,0.1,28,99,1,0,29,99,0.9655172413793104,0.034482758620689655,0.0,1.0,0.2204724409448819,0.0,1.5,40,29
LogReg,30,0.6760710553814002,0.15000000000000002,28,98,1,1,29,99,0.9655172413793104,0.034482758620689655,0.010101010101010102,0.98989898989899,0.2222222222222222,0.01020408163265306,1.5,40,29
LogReg,30,0.6760710553814002,0.2,28,94,1,5,29,99,0.9655172413793104,0.034482758620689655,0.050505050505050504,0.9494949494949495,0.22950819672131148,0.05319148936170213,1.5,40,29
LogReg,30,0.6760710553814002,0.25,28,93,1,6,29,99,0.9655172413793104,0.034482758620689655,0.06060606060606061,0.9393939393939394,0.23140495867768596,0.06451612903225806,1.5,40,29
LogReg,30,0.6760710553814002,0.3,28,88,1,11,29,99,0.9655172413793104,0.034482758620689655,0.1111111111111111,0.8888888888888888,0.2413793103448276,0.125,1.5,40,29
LogReg,30,0.6760710553814002,0.35000000000000003,28,86,1,13,29,99,0.9655172413793104,0.034482758620689655,0.13131313131313133,0.8686868686868687,0.24561403508771928,0.1511627906976744,1.5,40,29
LogReg,30,0.6760710553814002,0.4,28,84,1,15,29,99,0.9655172413793104,0.034482758620689655,0.15151515151515152,0.8484848484848485,0.25,0.17857142857142858,1.5,40,29
LogReg,30,0.6760710553814002,0.45,28,79,1,20,29,99,0.9655172413793104,0.034482758620689655,0.20202020202020202,0.797979797979798,0.2616822429906542,0.25316455696202533,1.5,40,29
LogReg,30,0.6760710553814002,0.5,27,75,2,24,29,99,0.9310344827586207,0.06896551724137931,0.24242424242424243,0.7575757575757576,0.2647058823529412,0.32,1.5,40,29
LogReg,30,0.6760710553814002,0.55,23,66,6,33,29,99,0.7931034482758621,0.20689655172413793,0.3333333333333333,0.6666666666666666,0.25842696629213485,0.5,1.5,40,29
LogReg,30,0.6760710553814002,0.6000000000000001,21,56,8,43,29,99,0.7241379310344828,0.27586206896551724,0.43434343434343436,0.5656565656565656,0.2727272727272727,0.7678571428571429,1.5,40,29
LogReg,30,0.6760710553814002,0.6500000000000001,20,46,9,53,29,99,0.6896551724137931,0.3103448275862069,0.5353535353535354,0.46464646464646464,0.30303030303030304,1.1521739130434783,1.5,40,29
LogReg,30,0.6760710553814002,0.7000000000000001,18,38,11,61,29,99,0.6206896551724138,0.3793103448275862,0.6161616161616161,0.3838383838383838,0.32142857142857145,1.605263157894737,1.5,40,29
LogReg,30,0.6760710553814002,0.7500000000000001,16,34,13,65,29,99,0.5517241379310345,0.4482758620689655,0.6565656565656566,0.3434343434343434,0.32,1.911764705882353,1.5,40,29
LogReg,30,0.6760710553814002,0.8,15,26,14,73,29,99,0.5172413793103449,0.4827586206896552,0.7373737373737373,0.26262626262626265,0.36585365853658536,2.8076923076923075,1.5,40,29
LogReg,30,0.6760710553814002,0.8500000000000001,15,17,14,82,29,99,0.5172413793103449,0.4827586206896552,0.8282828282828283,0.1717171717171717,0.46875,4.823529411764706,1.5,40,29
LogReg,30,0.6760710553814002,0.9000000000000001,11,12,18,87,29,99,0.3793103448275862,0.6206896551724138,0.8787878787878788,0.12121212121212122,0.4782608695652174,7.25,1.5,40,29
LogReg,50,0.7011494252873564,0.05,29,99,0,0,29,99,1.0,0.0,0.0,1.0,0.2265625,0.0,1.5,40,29
LogReg,50,0.7011494252873564,0.1,29,99,0,0,29,99,1.0,0.0,0.0,1.0,0.2265625,0.0,1.5,40,29
LogReg,50,0.7011494252873564,0.15000000000000002,29,98,0,1,29,99,1.0,0.0,0.010101010101010102,0.98989898989899,0.2283464566929134,0.01020408163265306,1.5,40,29
LogReg,50,0.7011494252873564,0.2,29,95,0,4,29,99,1.0,0.0,0.04040404040404041,0.9595959595959596,0.23387096774193547,0.042105263157894736,1.5,40,29
LogReg,50,0.7011494252873564,0.25,29,94,0,5,29,99,1.0,0.0,0.050505050505050504,0.9494949494949495,0.23577235772357724,0.05319148936170213,1.5,40,29
LogReg,50,0.7011494252873564,0.3,29,93,0,6,29,99,1.0,0.0,0.06060606060606061,0.9393939393939394,0.23770491803278687,0.06451612903225806,1.5,40,29
LogReg,50,0.7011494252873564,0.35000000000000003,29,86,0,13,29,99,1.0,0.0,0.13131313131313133,0.8686868686868687,0.25217391304347825,0.1511627906976744,1.5,40,29
LogReg,50,0.7011494252873564,0.4,29,86,0,13,29,99,1.0,0.0,0.13131313131313133,0.8686868686868687,0.25217391304347825,0.1511627906976744,1.5,40,29
LogReg,50,0.7011494252873564,0.45,29,84,0,15,29,99,1.0,0.0,0.15151515151515152,0.8484848484848485,0.25663716814159293,0.17857142857142858,1.5,40,29
LogReg,50,0.7011494252873564,0.5,29,81,0,18,29,99,1.0,0.0,0.18181818181818182,0.8181818181818182,0.2636363636363636,0.2222222222222222,1.5,40,29
LogReg,50,0.7011494252873564,0.55,28,77,1,22,29,99,0.9655172413793104,0.034482758620689655,0.2222222222222222,0.7777777777777778,0.26666666666666666,0.2857142857142857,1.5,40,29
LogReg,50,0.7011494252873564,0.6000000000000001,25,71,4,28,29,99,0.8620689655172413,0.13793103448275862,0.2828282828282828,0.7171717171717171,0.2604166666666667,0.39436619718309857,1.5,40,29
LogReg,50,0.7011494252873564,0.6500000000000001,23,60,6,39,29,99,0.7931034482758621,0.20689655172413793,0.3939393939393939,0.6060606060606061,0.27710843373493976,0.65,1.5,40,29
LogReg,50,0.7011494252873564,0.7000000000000001,21,53,8,46,29,99,0.7241379310344828,0.27586206896551724,0.46464646464646464,0.5353535353535354,0.28378378378378377,0.8679245283018868,1.5,40,29
LogReg,50,0.7011494252873564,0.7500000000000001,20,41,9,58,29,99,0.6896551724137931,0.3103448275862069,0.5858585858585859,0.41414141414141414,0.32786885245901637,1.4146341463414633,1.5,40,29
LogReg,50,0.7011494252873564,0.8,17,35,12,64,29,99,0.5862068965517241,0.41379310344827586,0.6464646464646465,0.35353535353535354,0.3269230769230769,1.8285714285714285,1.5,40,29
LogReg,50,0.7011494252873564,0.8500000000000001,16,32,13,67,29,99,0.5517241379310345,0.4482758620689655,0.6767676767676768,0.32323232323232326,0.3333333333333333,2.09375,1.5,40,29
LogReg,50,0.7011494252873564,0.9000000000000001,16,21,13,78,29,99,0.5517241379310345,0.4482758620689655,0.7878787878787878,0.21212121212121213,0.43243243243243246,3.7142857142857144,1.5,40,29
LogReg,balanced,0.6812957157784744,0.05,28,98,1,1,29,99,0.9655172413793104,0.034482758620689655,0.010101010101010102,0.98989898989899,0.2222222222222222,0.01020408163265306,1.5,40,29
LogReg,balanced,0.6812957157784744,0.1,28,94,1,5,29,99,0.9655172413793104,0.034482758620689655,0.050505050505050504,0.9494949494949495,0.22950819672131148,0.05319148936170213,1.5,40,29
LogReg,balanced,0.6812957157784744,0.15000000000000002,28,87,1,12,29,99,0.9655172413793104,0.034482758620689655,0.12121212121212122,0.8787878787878788,0.24347826086956523,0.13793103448275862,1.5,40,29
LogReg,balanced,0.6812957157784744,0.2,27,80,2,19,29,99,0.9310344827586207,0.06896551724137931,0.1919191919191919,0.8080808080808081,0.2523364485981308,0.2375,1.5,40,29
LogReg,balanced,0.6812957157784744,0.25,25,67,4,32,29,99,0.8620689655172413,0.13793103448275862,0.32323232323232326,0.6767676767676768,0.2717391304347826,0.47761194029850745,1.5,40,29
LogReg,balanced,0.6812957157784744,0.3,22,56,7,43,29,99,0.7586206896551724,0.2413793103448276,0.43434343434343436,0.5656565656565656,0.28205128205128205,0.7678571428571429,1.5,40,29
LogReg,balanced,0.6812957157784744,0.35000000000000003,18,38,11,61,29,99,0.6206896551724138,0.3793103448275862,0.6161616161616161,0.3838383838383838,0.32142857142857145,1.605263157894737,1.5,40,29
LogReg,balanced,0.6812957157784744,0.4,17,30,12,69,29,99,0.5862068965517241,0.41379310344827586,0.696969696969697,0.30303030303030304,0.3617021276595745,2.3,1.5,40,29
LogReg,balanced,0.6812957157784744,0.45,16,25,13,74,29,99,0.5517241379310345,0.4482758620689655,0.7474747474747475,0.25252525252525254,0.3902439024390244,2.96,1.5,40,29
LogReg,balanced,0.6812957157784744,0.5,14,19,15,80,29,99,0.4827586206896552,0.5172413793103449,0.8080808080808081,0.1919191919191919,0.42424242424242425,4.2105263157894735,1.5,40,29
LogReg,balanced,0.6812957157784744,0.55,14,15,15,84,29,99,0.4827586206896552,0.5172413793103449,0.8484848484848485,0.15151515151515152,0.4827586206896552,5.6,1.5,40,29
LogReg,balanced,0.6812957157784744,0.6000000000000001,12,12,17,87,29,99,0.41379310344827586,0.5862068965517241,0.8787878787878788,0.12121212121212122,0.5,7.25,1.5,40,29
LogReg,balanced,0.6812957157784744,0.6500000000000001,10,10,19,89,29,99,0.3448275862068966,0.6551724137931034,0.898989898989899,0.10101010101010101,0.5,8.9,1.5,40,29
LogReg,balanced,0.6812957157784744,0.7000000000000001,7,6,22,93,29,99,0.2413793103448276,0.7586206896551724,0.9393939393939394,0.06060606060606061,0.5384615384615384,15.5,1.5,40,29
LogReg,balanced,0.6812957157784744,0.7500000000000001,5,4,24,95,29,99,0.1724137931034483,0.8275862068965517,0.9595959595959596,0.04040404040404041,0.5555555555555556,23.75,1.5,40,29
LogReg,balanced,0.6812957157784744,0.8,4,2,25,97,29,99,0.13793103448275862,0.8620689655172413,0.9797979797979798,0.020202020202020204,0.6666666666666666,48.5,1.5,40,29
LogReg,balanced,0.6812957157784744,0.8500000000000001,3,2,26,97,29,99,0.10344827586206896,0.896551724137931,0.9797979797979798,0.020202020202020204,0.6,48.5,1.5,40,29
LogReg,balanced,0.6812957157784744,0.9000000000000001,1,2,28,97,29,99,0.034482758620689655,0.9655172413793104,0.9797979797979798,0.020202020202020204,0.3333333333333333,48.5,1.5,40,29
RF,1,0.6611111111111112,0.05,11,39,7,71,18,110,0.6111111111111112,0.3888888888888889,0.6454545454545455,0.35454545454545455,0.22,1.8205128205128205,2.0,21,18
RF,1,0.6611111111111112,0.1,9,20,9,90,18,110,0.5,0.5,0.8181818181818182,0.18181818181818182,0.3103448275862069,4.5,2.0,21,18
RF,1,0.6611111111111112,0.15000000000000002,7,13,11,97,18,110,0.3888888888888889,0.6111111111111112,0.8818181818181818,0.11818181818181818,0.35,7.461538461538462,2.0,21,18
RF,1,0.6611111111111112,0.2,6,10,12,100,18,110,0.3333333333333333,0.6666666666666666,0.9090909090909091,0.09090909090909091,0.375,10.0,2.0,21,18
RF,1,0.6611111111111112,0.25,4,8,14,102,18,110,0.2222222222222222,0.7777777777777778,0.9272727272727272,0.07272727272727272,0.3333333333333333,12.75,2.0,21,18
RF,1,0.6611111111111112,0.3,2,6,16,104,18,110,0.1111111111111111,0.8888888888888888,0.9454545454545454,0.05454545454545454,0.25,17.333333333333332,2.0,21,18
RF,1,0.6611111111111112,0.35000000000000003,1,1,17,109,18,110,0.05555555555555555,0.9444444444444444,0.990909090909091,0.00909090909090909,0.5,109.0,2.0,21,18
RF,1,0.6611111111111112,0.4,0,1,18,109,18,110,0.0,1.0,0.990909090909091,0.00909090909090909,0.0,109.0,2.0,21,18
RF,1,0.6611111111111112,0.45,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,1,0.6611111111111112,0.5,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,1,0.6611111111111112,0.55,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,1,0.6611111111111112,0.6000000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,1,0.6611111111111112,0.6500000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,1,0.6611111111111112,0.7000000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,1,0.6611111111111112,0.7500000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,1,0.6611111111111112,0.8,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,1,0.6611111111111112,0.8500000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,1,0.6611111111111112,0.9000000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,2,0.6777777777777778,0.05,10,43,8,67,18,110,0.5555555555555556,0.4444444444444444,0.6090909090909091,0.39090909090909093,0.18867924528301888,1.558139534883721,2.0,21,18
RF,2,0.6777777777777778,0.1,10,19,8,91,18,110,0.5555555555555556,0.4444444444444444,0.8272727272727273,0.17272727272727273,0.3448275862068966,4.7894736842105265,2.0,21,18
RF,2,0.6777777777777778,0.15000000000000002,9,15,9,95,18,110,0.5,0.5,0.8636363636363636,0.13636363636363635,0.375,6.333333333333333,2.0,21,18
RF,2,0.6777777777777778,0.2,6,10,12,100,18,110,0.3333333333333333,0.6666666666666666,0.9090909090909091,0.09090909090909091,0.375,10.0,2.0,21,18
RF,2,0.6777777777777778,0.25,4,10,14,100,18,110,0.2222222222222222,0.7777777777777778,0.9090909090909091,0.09090909090909091,0.2857142857142857,10.0,2.0,21,18
RF,2,0.6777777777777778,0.3,3,7,15,103,18,110,0.16666666666666666,0.8333333333333334,0.9363636363636364,0.06363636363636363,0.3,14.714285714285714,2.0,21,18
RF,2,0.6777777777777778,0.35000000000000003,1,4,17,106,18,110,0.05555555555555555,0.9444444444444444,0.9636363636363636,0.03636363636363636,0.2,26.5,2.0,21,18
RF,2,0.6777777777777778,0.4,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,2,0.6777777777777778,0.45,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,2,0.6777777777777778,0.5,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,2,0.6777777777777778,0.55,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,2,0.6777777777777778,0.6000000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,2,0.6777777777777778,0.6500000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,2,0.6777777777777778,0.7000000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,2,0.6777777777777778,0.7500000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,2,0.6777777777777778,0.8,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,2,0.6777777777777778,0.8500000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,2,0.6777777777777778,0.9000000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,3,0.671969696969697,0.05,10,35,8,75,18,110,0.5555555555555556,0.4444444444444444,0.6818181818181818,0.3181818181818182,0.2222222222222222,2.142857142857143,2.0,21,18
RF,3,0.671969696969697,0.1,9,20,9,90,18,110,0.5,0.5,0.8181818181818182,0.18181818181818182,0.3103448275862069,4.5,2.0,21,18
RF,3,0.671969696969697,0.15000000000000002,9,16,9,94,18,110,0.5,0.5,0.8545454545454545,0.14545454545454545,0.36,5.875,2.0,21,18
RF,3,0.671969696969697,0.2,6,10,12,100,18,110,0.3333333333333333,0.6666666666666666,0.9090909090909091,0.09090909090909091,0.375,10.0,2.0,21,18
RF,3,0.671969696969697,0.25,4,9,14,101,18,110,0.2222222222222222,0.7777777777777778,0.9181818181818182,0.08181818181818182,0.3076923076923077,11.222222222222221,2.0,21,18
RF,3,0.671969696969697,0.3,4,7,14,103,18,110,0.2222222222222222,0.7777777777777778,0.9363636363636364,0.06363636363636363,0.36363636363636365,14.714285714285714,2.0,21,18
RF,3,0.671969696969697,0.35000000000000003,1,3,17,107,18,110,0.05555555555555555,0.9444444444444444,0.9727272727272728,0.02727272727272727,0.25,35.666666666666664,2.0,21,18
RF,3,0.671969696969697,0.4,1,1,17,109,18,110,0.05555555555555555,0.9444444444444444,0.990909090909091,0.00909090909090909,0.5,109.0,2.0,21,18
RF,3,0.671969696969697,0.45,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,3,0.671969696969697,0.5,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,3,0.671969696969697,0.55,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,3,0.671969696969697,0.6000000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,3,0.671969696969697,0.6500000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,3,0.671969696969697,0.7000000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,3,0.671969696969697,0.7500000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,3,0.671969696969697,0.8,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,3,0.671969696969697,0.8500000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,3,0.671969696969697,0.9000000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,5,0.6815656565656565,0.05,11,40,7,70,18,110,0.6111111111111112,0.3888888888888889,0.6363636363636364,0.36363636363636365,0.21568627450980393,1.75,2.0,21,18
RF,5,0.6815656565656565,0.1,10,20,8,90,18,110,0.5555555555555556,0.4444444444444444,0.8181818181818182,0.18181818181818182,0.3333333333333333,4.5,2.0,21,18
RF,5,0.6815656565656565,0.15000000000000002,9,17,9,93,18,110,0.5,0.5,0.8454545454545455,0.15454545454545454,0.34615384615384615,5.470588235294118,2.0,21,18
RF,5,0.6815656565656565,0.2,6,12,12,98,18,110,0.3333333333333333,0.6666666666666666,0.8909090909090909,0.10909090909090909,0.3333333333333333,8.166666666666666,2.0,21,18
RF,5,0.6815656565656565,0.25,4,10,14,100,18,110,0.2222222222222222,0.7777777777777778,0.9090909090909091,0.09090909090909091,0.2857142857142857,10.0,2.0,21,18
RF,5,0.6815656565656565,0.3,3,7,15,103,18,110,0.16666666666666666,0.8333333333333334,0.9363636363636364,0.06363636363636363,0.3,14.714285714285714,2.0,21,18
RF,5,0.6815656565656565,0.35000000000000003,2,5,16,105,18,110,0.1111111111111111,0.8888888888888888,0.9545454545454546,0.045454545454545456,0.2857142857142857,21.0,2.0,21,18
RF,5,0.6815656565656565,0.4,0,3,18,107,18,110,0.0,1.0,0.9727272727272728,0.02727272727272727,0.0,35.666666666666664,2.0,21,18
RF,5,0.6815656565656565,0.45,0,1,18,109,18,110,0.0,1.0,0.990909090909091,0.00909090909090909,0.0,109.0,2.0,21,18
RF,5,0.6815656565656565,0.5,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,5,0.6815656565656565,0.55,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,5,0.6815656565656565,0.6000000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,5,0.6815656565656565,0.6500000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,5,0.6815656565656565,0.7000000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,5,0.6815656565656565,0.7500000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,5,0.6815656565656565,0.8,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,5,0.6815656565656565,0.8500000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,5,0.6815656565656565,0.9000000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,8,0.6696969696969697,0.05,12,39,6,71,18,110,0.6666666666666666,0.3333333333333333,0.6454545454545455,0.35454545454545455,0.23529411764705882,1.8205128205128205,2.0,21,18
RF,8,0.6696969696969697,0.1,10,20,8,90,18,110,0.5555555555555556,0.4444444444444444,0.8181818181818182,0.18181818181818182,0.3333333333333333,4.5,2.0,21,18
RF,8,0.6696969696969697,0.15000000000000002,9,17,9,93,18,110,0.5,0.5,0.8454545454545455,0.15454545454545454,0.34615384615384615,5.470588235294118,2.0,21,18
RF,8,0.6696969696969697,0.2,5,14,13,96,18,110,0.2777777777777778,0.7222222222222222,0.8727272727272727,0.12727272727272726,0.2631578947368421,6.857142857142857,2.0,21,18
RF,8,0.6696969696969697,0.25,5,11,13,99,18,110,0.2777777777777778,0.7222222222222222,0.9,0.1,0.3125,9.0,2.0,21,18
RF,8,0.6696969696969697,0.3,4,8,14,102,18,110,0.2222222222222222,0.7777777777777778,0.9272727272727272,0.07272727272727272,0.3333333333333333,12.75,2.0,21,18
RF,8,0.6696969696969697,0.35000000000000003,3,6,15,104,18,110,0.16666666666666666,0.8333333333333334,0.9454545454545454,0.05454545454545454,0.3333333333333333,17.333333333333332,2.0,21,18
RF,8,0.6696969696969697,0.4,1,5,17,105,18,110,0.05555555555555555,0.9444444444444444,0.9545454545454546,0.045454545454545456,0.16666666666666666,21.0,2.0,21,18
RF,8,0.6696969696969697,0.45,1,3,17,107,18,110,0.05555555555555555,0.9444444444444444,0.9727272727272728,0.02727272727272727,0.25,35.666666666666664,2.0,21,18
RF,8,0.6696969696969697,0.5,1,1,17,109,18,110,0.05555555555555555,0.9444444444444444,0.990909090909091,0.00909090909090909,0.5,109.0,2.0,21,18
RF,8,0.6696969696969697,0.55,0,1,18,109,18,110,0.0,1.0,0.990909090909091,0.00909090909090909,0.0,109.0,2.0,21,18
RF,8,0.6696969696969697,0.6000000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
RF,8,0.6696969696969697,0.6500000000000001,0,0,18,110,18,110,0.0,1.0,1.0,0.0,0.0,inf,2.0,21,18
