model,weight,auc,prob_threshold,TP,FP,FN,TN,n_positive,n_negative,recall,fn_rate,specificity,fp_rate,precision,tn_fp_ratio,large_threshold,n_train_large,n_test_large,mapping,event,instrument,n_train,n_test,train_start,train_end,test_start,test_end
ExtraTrees,8,0.6711046390680259,0.9000000000000001,0,0,23,209,23,209,0.0,1.0,1.0,0.0,0.0,inf,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.05,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.1,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.15000000000000002,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.2,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.25,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.3,23,207,0,2,23,209,1.0,0.0,0.009569377990430622,0.9904306220095693,0.1,0.00966183574879227,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.35000000000000003,23,186,0,23,23,209,1.0,0.0,0.11004784688995216,0.8899521531100478,0.11004784688995216,0.12365591397849462,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.4,18,120,5,89,23,209,0.782608695652174,0.21739130434782608,0.4258373205741627,0.5741626794258373,0.13043478260869565,0.7416666666666667,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.45,13,67,10,142,23,209,0.5652173913043478,0.43478260869565216,0.6794258373205742,0.32057416267942584,0.1625,2.1194029850746268,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.5,7,38,16,171,23,209,0.30434782608695654,0.6956521739130435,0.8181818181818182,0.18181818181818182,0.15555555555555556,4.5,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.55,5,24,18,185,23,209,0.21739130434782608,0.782608695652174,0.8851674641148325,0.11483253588516747,0.1724137931034483,7.708333333333333,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.6000000000000001,3,12,20,197,23,209,0.13043478260869565,0.8695652173913043,0.9425837320574163,0.05741626794258373,0.2,16.416666666666668,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.6500000000000001,0,8,23,201,23,209,0.0,1.0,0.9617224880382775,0.03827751196172249,0.0,25.125,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.7000000000000001,0,1,23,208,23,209,0.0,1.0,0.9952153110047847,0.004784688995215311,0.0,208.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.7500000000000001,0,0,23,209,23,209,0.0,1.0,1.0,0.0,0.0,inf,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.8,0,0,23,209,23,209,0.0,1.0,1.0,0.0,0.0,inf,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.8500000000000001,0,0,23,209,23,209,0.0,1.0,1.0,0.0,0.0,inf,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,10,0.6532140628250468,0.9000000000000001,0,0,23,209,23,209,0.0,1.0,1.0,0.0,0.0,inf,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.05,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.1,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.15000000000000002,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.2,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.25,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.3,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.35000000000000003,23,206,0,3,23,209,1.0,0.0,0.014354066985645933,0.9856459330143541,0.10043668122270742,0.014563106796116505,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.4,22,178,1,31,23,209,0.9565217391304348,0.043478260869565216,0.14832535885167464,0.8516746411483254,0.11,0.17415730337078653,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.45,16,113,7,96,23,209,0.6956521739130435,0.30434782608695654,0.45933014354066987,0.5406698564593302,0.12403100775193798,0.8495575221238938,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.5,11,62,12,147,23,209,0.4782608695652174,0.5217391304347826,0.7033492822966507,0.2966507177033493,0.1506849315068493,2.370967741935484,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.55,5,36,18,173,23,209,0.21739130434782608,0.782608695652174,0.8277511961722488,0.1722488038277512,0.12195121951219512,4.805555555555555,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.6000000000000001,5,25,18,184,23,209,0.21739130434782608,0.782608695652174,0.8803827751196173,0.11961722488038277,0.16666666666666666,7.36,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.6500000000000001,3,14,20,195,23,209,0.13043478260869565,0.8695652173913043,0.9330143540669856,0.06698564593301436,0.17647058823529413,13.928571428571429,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.7000000000000001,0,7,23,202,23,209,0.0,1.0,0.9665071770334929,0.03349282296650718,0.0,28.857142857142858,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.7500000000000001,0,1,23,208,23,209,0.0,1.0,0.9952153110047847,0.004784688995215311,0.0,208.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.8,0,0,23,209,23,209,0.0,1.0,1.0,0.0,0.0,inf,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.8500000000000001,0,0,23,209,23,209,0.0,1.0,1.0,0.0,0.0,inf,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,15,0.6059912627418348,0.9000000000000001,0,0,23,209,23,209,0.0,1.0,1.0,0.0,0.0,inf,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.05,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.1,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.15000000000000002,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.2,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.25,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.3,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.35000000000000003,23,208,0,1,23,209,1.0,0.0,0.004784688995215311,0.9952153110047847,0.09956709956709957,0.004807692307692308,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.4,22,192,1,17,23,209,0.9565217391304348,0.043478260869565216,0.08133971291866028,0.9186602870813397,0.102803738317757,0.08854166666666667,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.45,16,138,7,71,23,209,0.6956521739130435,0.30434782608695654,0.3397129186602871,0.6602870813397129,0.1038961038961039,0.5144927536231884,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.5,12,79,11,130,23,209,0.5217391304347826,0.4782608695652174,0.6220095693779905,0.37799043062200954,0.13186813186813187,1.6455696202531647,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.55,9,44,14,165,23,209,0.391304347826087,0.6086956521739131,0.7894736842105263,0.21052631578947367,0.16981132075471697,3.75,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.6000000000000001,5,28,18,181,23,209,0.21739130434782608,0.782608695652174,0.8660287081339713,0.1339712918660287,0.15151515151515152,6.464285714285714,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.6500000000000001,4,19,19,190,23,209,0.17391304347826086,0.8260869565217391,0.9090909090909091,0.09090909090909091,0.17391304347826086,10.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.7000000000000001,0,8,23,201,23,209,0.0,1.0,0.9617224880382775,0.03827751196172249,0.0,25.125,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.7500000000000001,0,2,23,207,23,209,0.0,1.0,0.9904306220095693,0.009569377990430622,0.0,103.5,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.8,0,0,23,209,23,209,0.0,1.0,1.0,0.0,0.0,inf,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.8500000000000001,0,0,23,209,23,209,0.0,1.0,1.0,0.0,0.0,inf,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,20,0.5910131058872478,0.9000000000000001,0,0,23,209,23,209,0.0,1.0,1.0,0.0,0.0,inf,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.05,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.1,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.15000000000000002,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.2,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.25,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.3,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.35000000000000003,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.4,23,207,0,2,23,209,1.0,0.0,0.009569377990430622,0.9904306220095693,0.1,0.00966183574879227,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.45,22,176,1,33,23,209,0.9565217391304348,0.043478260869565216,0.15789473684210525,0.8421052631578947,0.1111111111111111,0.1875,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.5,16,122,7,87,23,209,0.6956521739130435,0.30434782608695654,0.41626794258373206,0.583732057416268,0.11594202898550725,0.7131147540983607,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.55,11,69,12,140,23,209,0.4782608695652174,0.5217391304347826,0.6698564593301436,0.33014354066985646,0.1375,2.028985507246377,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.6000000000000001,6,37,17,172,23,209,0.2608695652173913,0.7391304347826086,0.8229665071770335,0.17703349282296652,0.13953488372093023,4.648648648648648,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.6500000000000001,5,29,18,180,23,209,0.21739130434782608,0.782608695652174,0.861244019138756,0.13875598086124402,0.14705882352941177,6.206896551724138,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.7000000000000001,3,17,20,192,23,209,0.13043478260869565,0.8695652173913043,0.9186602870813397,0.08133971291866028,0.15,11.294117647058824,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.7500000000000001,0,7,23,202,23,209,0.0,1.0,0.9665071770334929,0.03349282296650718,0.0,28.857142857142858,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.8,0,2,23,207,23,209,0.0,1.0,0.9904306220095693,0.009569377990430622,0.0,103.5,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.8500000000000001,0,0,23,209,23,209,0.0,1.0,1.0,0.0,0.0,inf,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,30,0.6109839816933639,0.9000000000000001,0,0,23,209,23,209,0.0,1.0,1.0,0.0,0.0,inf,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.05,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.1,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.15000000000000002,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.2,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.25,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.3,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.35000000000000003,23,209,0,0,23,209,1.0,0.0,0.0,1.0,0.09913793103448276,0.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.4,23,208,0,1,23,209,1.0,0.0,0.004784688995215311,0.9952153110047847,0.09956709956709957,0.004807692307692308,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.45,22,199,1,10,23,209,0.9565217391304348,0.043478260869565216,0.04784688995215311,0.9521531100478469,0.09954751131221719,0.05025125628140704,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.5,20,159,3,50,23,209,0.8695652173913043,0.13043478260869565,0.23923444976076555,0.7607655502392344,0.11173184357541899,0.31446540880503143,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.55,14,109,9,100,23,209,0.6086956521739131,0.391304347826087,0.4784688995215311,0.5215311004784688,0.11382113821138211,0.9174311926605505,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.6000000000000001,8,55,15,154,23,209,0.34782608695652173,0.6521739130434783,0.7368421052631579,0.2631578947368421,0.12698412698412698,2.8,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.6500000000000001,5,34,18,175,23,209,0.21739130434782608,0.782608695652174,0.8373205741626795,0.16267942583732056,0.1282051282051282,5.147058823529412,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.7000000000000001,5,24,18,185,23,209,0.21739130434782608,0.782608695652174,0.8851674641148325,0.11483253588516747,0.1724137931034483,7.708333333333333,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.7500000000000001,0,14,23,195,23,209,0.0,1.0,0.9330143540669856,0.06698564593301436,0.0,13.928571428571429,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.8,0,5,23,204,23,209,0.0,1.0,0.9760765550239234,0.023923444976076555,0.0,40.8,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
ExtraTrees,50,0.5856043270230913,0.8500000000000001,0,1,23,208,23,209,0.0,1.0,0.9952153110047847,0.004784688995215311,0.0,208.0,0.1,298,23,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
